Dropout Rate,Hidden Dim,Learning Rate,Metric Type,Epoch,Training Value,Validation Value
0.2999999999999999,16,0.0050000000000000,Validation Loss,49,0.0701085776090622,0.1734623908996582
0.2999999999999999,16,0.0050000000000000,Training Loss,50,0.1689183264970779,0.0680651515722274
0.2999999999999999,16,0.0050000000000000,Validation Loss,50,0.0680651515722274,0.1689183264970779
0.2999999999999999,16,0.0050000000000000,Training Loss,51,0.1688062250614166,0.0659371837973594
0.2999999999999999,16,0.0050000000000000,Validation Loss,51,0.0659371837973594,0.1688062250614166
0.2999999999999999,16,0.0050000000000000,Training Loss,52,0.1645707637071609,0.0637645348906517
0.2999999999999999,16,0.0050000000000000,Validation Loss,52,0.0637645348906517,0.1645707637071609
0.2999999999999999,16,0.0050000000000000,Training Loss,53,0.1619466841220855,0.0616399683058261
0.2999999999999999,16,0.0050000000000000,Validation Loss,53,0.0616399683058261,0.1619466841220855
0.2999999999999999,16,0.0050000000000000,Training Loss,54,0.1592063158750534,0.0595889762043952
0.2999999999999999,16,0.0050000000000000,Validation Loss,54,0.0595889762043952,0.1592063158750534
0.2999999999999999,16,0.0050000000000000,Training Loss,55,0.1577282696962356,0.0576772131025791
0.2999999999999999,16,0.0050000000000000,Validation Loss,55,0.0576772131025791,0.1577282696962356
0.2999999999999999,16,0.0050000000000000,Training Loss,56,0.1567502170801162,0.0559045709669590
0.2999999999999999,16,0.0050000000000000,Validation Loss,56,0.0559045709669590,0.1567502170801162
0.2999999999999999,16,0.0050000000000000,Training Loss,57,0.1527129709720611,0.0543309487402439
0.2999999999999999,16,0.0050000000000000,Validation Loss,57,0.0543309487402439,0.1527129709720611
0.2999999999999999,16,0.0050000000000000,Training Loss,58,0.1510592699050903,0.0529511496424675
0.2999999999999999,16,0.0050000000000000,Validation Loss,58,0.0529511496424675,0.1510592699050903
0.2999999999999999,16,0.0050000000000000,Training Loss,59,0.1481565237045288,0.0516968518495559
0.2999999999999999,16,0.0050000000000000,Validation Loss,59,0.0516968518495559,0.1481565237045288
0.2999999999999999,16,0.0050000000000000,Training Loss,60,0.1476386040449142,0.0506296455860137
0.2999999999999999,16,0.0050000000000000,Validation Loss,60,0.0506296455860137,0.1476386040449142
0.2999999999999999,16,0.0050000000000000,Training Loss,61,0.1455595940351486,0.0497378595173358
0.2999999999999999,16,0.0050000000000000,Validation Loss,61,0.0497378595173358,0.1455595940351486
0.2999999999999999,16,0.0050000000000000,Training Loss,62,0.1421778202056884,0.0489927306771278
0.2999999999999999,16,0.0050000000000000,Validation Loss,62,0.0489927306771278,0.1421778202056884
0.2999999999999999,16,0.0050000000000000,Training Loss,63,0.1401798874139785,0.0483892187476158
0.2999999999999999,16,0.0050000000000000,Validation Loss,63,0.0483892187476158,0.1401798874139785
0.2999999999999999,16,0.0050000000000000,Training Loss,64,0.1399236917495727,0.0479090213775634
0.2999999999999999,16,0.0050000000000000,Validation Loss,64,0.0479090213775634,0.1399236917495727
0.2999999999999999,16,0.0050000000000000,Training Loss,65,0.1393967568874359,0.0475263521075248
0.2999999999999999,16,0.0050000000000000,Validation Loss,65,0.0475263521075248,0.1393967568874359
0.2999999999999999,16,0.0050000000000000,Training Loss,66,0.1366437226533889,0.0472174361348152
0.2999999999999999,16,0.0050000000000000,Validation Loss,66,0.0472174361348152,0.1366437226533889
0.2999999999999999,16,0.0050000000000000,Training Loss,67,0.1343038380146026,0.0469857528805732
0.2999999999999999,16,0.0050000000000000,Validation Loss,67,0.0469857528805732,0.1343038380146026
0.2999999999999999,16,0.0050000000000000,Training Loss,68,0.1344773769378662,0.0467703193426132
0.2999999999999999,16,0.0050000000000000,Validation Loss,68,0.0467703193426132,0.1344773769378662
0.2999999999999999,16,0.0050000000000000,Training Loss,69,0.1312613040208816,0.0465636625885963
0.2999999999999999,16,0.0050000000000000,Validation Loss,69,0.0465636625885963,0.1312613040208816
0.2999999999999999,16,0.0050000000000000,Training Loss,70,0.1321041285991668,0.0463401488959789
0.2999999999999999,16,0.0050000000000000,Validation Loss,70,0.0463401488959789,0.1321041285991668
0.2999999999999999,16,0.0050000000000000,Training Loss,71,0.1289686262607574,0.0461014620959758
0.2999999999999999,16,0.0050000000000000,Validation Loss,71,0.0461014620959758,0.1289686262607574
0.2999999999999999,16,0.0050000000000000,Training Loss,72,0.1282242387533188,0.0458513759076595
0.2999999999999999,16,0.0050000000000000,Validation Loss,72,0.0458513759076595,0.1282242387533188
0.2999999999999999,16,0.0050000000000000,Training Loss,73,0.1262919306755066,0.0455903597176075
0.2999999999999999,16,0.0050000000000000,Validation Loss,73,0.0455903597176075,0.1262919306755066
0.2999999999999999,16,0.0050000000000000,Training Loss,74,0.1269957125186920,0.0453105792403221
0.2999999999999999,16,0.0050000000000000,Validation Loss,74,0.0453105792403221,0.1269957125186920
0.2999999999999999,16,0.0050000000000000,Training Loss,75,0.1246068775653839,0.0450254417955875
0.2999999999999999,16,0.0050000000000000,Validation Loss,75,0.0450254417955875,0.1246068775653839
0.2999999999999999,16,0.0050000000000000,Training Loss,76,0.1235102415084838,0.0446848422288894
0.2999999999999999,16,0.0050000000000000,Validation Loss,76,0.0446848422288894,0.1235102415084838
0.2999999999999999,16,0.0050000000000000,Training Loss,77,0.1218140944838523,0.0443157665431499
0.2999999999999999,16,0.0050000000000000,Validation Loss,77,0.0443157665431499,0.1218140944838523
0.2999999999999999,16,0.0050000000000000,Training Loss,78,0.1215975061058998,0.0438930764794349
0.2999999999999999,16,0.0050000000000000,Validation Loss,78,0.0438930764794349,0.1215975061058998
0.2999999999999999,16,0.0050000000000000,Training Loss,79,0.1199308782815933,0.0434530489146709
0.2999999999999999,16,0.0050000000000000,Validation Loss,79,0.0434530489146709,0.1199308782815933
0.2999999999999999,16,0.0050000000000000,Training Loss,80,0.1183209568262100,0.0429532304406166
0.2999999999999999,16,0.0050000000000000,Validation Loss,80,0.0429532304406166,0.1183209568262100
0.2999999999999999,16,0.0050000000000000,Training Loss,81,0.1166839003562927,0.0424438416957855
0.2999999999999999,16,0.0050000000000000,Validation Loss,81,0.0424438416957855,0.1166839003562927
0.2999999999999999,16,0.0050000000000000,Training Loss,82,0.1175048053264617,0.0419273599982261
0.2999999999999999,16,0.0050000000000000,Validation Loss,82,0.0419273599982261,0.1175048053264617
0.2999999999999999,16,0.0050000000000000,Training Loss,83,0.1138565391302108,0.0414579845964908
0.2999999999999999,16,0.0050000000000000,Validation Loss,83,0.0414579845964908,0.1138565391302108
0.2999999999999999,16,0.0050000000000000,Training Loss,84,0.1149641498923301,0.0410214960575103
0.2999999999999999,16,0.0050000000000000,Validation Loss,84,0.0410214960575103,0.1149641498923301
0.2999999999999999,16,0.0050000000000000,Training Loss,85,0.1158974245190620,0.0406082235276699
0.2999999999999999,16,0.0050000000000000,Validation Loss,85,0.0406082235276699,0.1158974245190620
0.2999999999999999,16,0.0050000000000000,Training Loss,86,0.1128895953297615,0.0402070358395576
0.2999999999999999,16,0.0050000000000000,Validation Loss,86,0.0402070358395576,0.1128895953297615
0.2999999999999999,16,0.0050000000000000,Training Loss,87,0.1112978607416153,0.0398517176508903
0.2999999999999999,16,0.0050000000000000,Validation Loss,87,0.0398517176508903,0.1112978607416153
0.2999999999999999,16,0.0050000000000000,Training Loss,88,0.1108319163322448,0.0395149961113929
0.2999999999999999,16,0.0050000000000000,Validation Loss,88,0.0395149961113929,0.1108319163322448
0.2999999999999999,16,0.0050000000000000,Training Loss,89,0.1106121465563774,0.0392215065658092
0.2999999999999999,16,0.0050000000000000,Validation Loss,89,0.0392215065658092,0.1106121465563774
0.2999999999999999,16,0.0050000000000000,Training Loss,90,0.1095931380987167,0.0389831773936748
0.2999999999999999,16,0.0050000000000000,Validation Loss,90,0.0389831773936748,0.1095931380987167
0.2999999999999999,16,0.0050000000000000,Training Loss,91,0.1095232740044593,0.0387687645852565
0.2999999999999999,16,0.0050000000000000,Validation Loss,91,0.0387687645852565,0.1095232740044593
0.2999999999999999,16,0.0050000000000000,Training Loss,92,0.1069175451993942,0.0385972596704959
0.2999999999999999,16,0.0050000000000000,Validation Loss,92,0.0385972596704959,0.1069175451993942
0.2999999999999999,16,0.0050000000000000,Training Loss,93,0.1072329729795456,0.0384719483554363
0.2999999999999999,16,0.0050000000000000,Validation Loss,93,0.0384719483554363,0.1072329729795456
0.2999999999999999,16,0.0050000000000000,Training Loss,94,0.1047010943293571,0.0383765548467636
0.2999999999999999,16,0.0050000000000000,Validation Loss,94,0.0383765548467636,0.1047010943293571
0.2999999999999999,16,0.0050000000000000,Training Loss,95,0.1064389050006866,0.0382633730769157
0.2999999999999999,16,0.0050000000000000,Validation Loss,95,0.0382633730769157,0.1064389050006866
0.2999999999999999,16,0.0050000000000000,Training Loss,96,0.1054516956210136,0.0381522998213768
0.2999999999999999,16,0.0050000000000000,Validation Loss,96,0.0381522998213768,0.1054516956210136
0.2999999999999999,16,0.0050000000000000,Training Loss,97,0.1041627898812294,0.0380577147006988
0.2999999999999999,16,0.0050000000000000,Validation Loss,97,0.0380577147006988,0.1041627898812294
0.2999999999999999,16,0.0050000000000000,Training Loss,98,0.1026907116174697,0.0379397310316562
0.2999999999999999,16,0.0050000000000000,Validation Loss,98,0.0379397310316562,0.1026907116174697
0.2999999999999999,16,0.0050000000000000,Training Loss,99,0.1033193096518516,0.0378133356571197
0.2999999999999999,16,0.0050000000000000,Validation Loss,99,0.0378133356571197,0.1033193096518516
0.2999999999999999,16,0.0050000000000000,Training Loss,100,0.1032687351107597,0.0376555286347866
0.2999999999999999,16,0.0050000000000000,Validation Loss,100,0.0376555286347866,0.1032687351107597
0.2999999999999999,16,0.0050000000000000,R2 Score,N/A,0.9633000000000000,
0.2999999999999999,16,0.0050000000000000,MAE,N/A,0.1377000000000000,
0.2999999999999999,16,0.0100000000000000,Training Loss,1,1.1706843376159668,1.0117858648300171
0.2999999999999999,16,0.0100000000000000,Validation Loss,1,1.0117858648300171,1.1706843376159668
0.2999999999999999,16,0.0100000000000000,Training Loss,2,1.0319579839706421,0.8896675705909729
0.2999999999999999,16,0.0100000000000000,Validation Loss,2,0.8896675705909729,1.0319579839706421
0.2999999999999999,16,0.0100000000000000,Training Loss,3,0.9158908128738404,0.7833920717239380
0.2999999999999999,16,0.0100000000000000,Validation Loss,3,0.7833920717239380,0.9158908128738404
0.2999999999999999,16,0.0100000000000000,Training Loss,4,0.8177470564842224,0.6890699863433838
0.2999999999999999,16,0.0100000000000000,Validation Loss,4,0.6890699863433838,0.8177470564842224
0.2999999999999999,16,0.0100000000000000,Training Loss,5,0.7268478870391846,0.6026636362075806
0.2999999999999999,16,0.0100000000000000,Validation Loss,5,0.6026636362075806,0.7268478870391846
0.2999999999999999,16,0.0100000000000000,Training Loss,6,0.6494669914245605,0.5219668149948120
0.2999999999999999,16,0.0100000000000000,Validation Loss,6,0.5219668149948120,0.6494669914245605
0.2999999999999999,16,0.0100000000000000,Training Loss,7,0.5770925879478455,0.4462723433971405
0.2999999999999999,16,0.0100000000000000,Validation Loss,7,0.4462723433971405,0.5770925879478455
0.2999999999999999,16,0.0100000000000000,Training Loss,8,0.5099527239799500,0.3760558962821960
0.2999999999999999,16,0.0100000000000000,Validation Loss,8,0.3760558962821960,0.5099527239799500
0.2999999999999999,16,0.0100000000000000,Training Loss,9,0.4520226120948791,0.3123064935207367
0.2999999999999999,16,0.0100000000000000,Validation Loss,9,0.3123064935207367,0.4520226120948791
0.2999999999999999,16,0.0100000000000000,Training Loss,10,0.3970302939414978,0.2562379539012909
0.2999999999999999,16,0.0100000000000000,Validation Loss,10,0.2562379539012909,0.3970302939414978
0.2999999999999999,16,0.0100000000000000,Training Loss,11,0.3534444570541382,0.2090399712324142
0.2999999999999999,16,0.0100000000000000,Validation Loss,11,0.2090399712324142,0.3534444570541382
0.2999999999999999,16,0.0100000000000000,Training Loss,12,0.3137257099151611,0.1715500801801681
0.2999999999999999,16,0.0100000000000000,Validation Loss,12,0.1715500801801681,0.3137257099151611
0.2999999999999999,16,0.0100000000000000,Training Loss,13,0.2877846956253052,0.1435849815607071
0.2999999999999999,16,0.0100000000000000,Validation Loss,13,0.1435849815607071,0.2877846956253052
0.2999999999999999,16,0.0100000000000000,Training Loss,14,0.2661028206348419,0.1235156804323196
0.2999999999999999,16,0.0100000000000000,Validation Loss,14,0.1235156804323196,0.2661028206348419
0.2999999999999999,16,0.0100000000000000,Training Loss,15,0.2566102445125580,0.1090458557009697
0.2999999999999999,16,0.0100000000000000,Validation Loss,15,0.1090458557009697,0.2566102445125580
0.2999999999999999,16,0.0100000000000000,Training Loss,16,0.2489458024501800,0.0980653390288353
0.2999999999999999,16,0.0100000000000000,Validation Loss,16,0.0980653390288353,0.2489458024501800
0.2999999999999999,16,0.0100000000000000,Training Loss,17,0.2406759709119796,0.0890386179089546
0.2999999999999999,16,0.0100000000000000,Validation Loss,17,0.0890386179089546,0.2406759709119796
0.2999999999999999,16,0.0100000000000000,Training Loss,18,0.2353957295417785,0.0810500979423523
0.2999999999999999,16,0.0100000000000000,Validation Loss,18,0.0810500979423523,0.2353957295417785
0.2999999999999999,16,0.0100000000000000,Training Loss,19,0.2271573841571808,0.0739993378520011
0.2999999999999999,16,0.0100000000000000,Validation Loss,19,0.0739993378520011,0.2271573841571808
0.2999999999999999,16,0.0100000000000000,Training Loss,20,0.2188079506158828,0.0681497156620025
0.2999999999999999,16,0.0100000000000000,Validation Loss,20,0.0681497156620025,0.2188079506158828
0.2999999999999999,16,0.0100000000000000,Training Loss,21,0.2094336748123169,0.0638953670859336
0.2999999999999999,16,0.0100000000000000,Validation Loss,21,0.0638953670859336,0.2094336748123169
0.2999999999999999,16,0.0100000000000000,Training Loss,22,0.1977825760841369,0.0615473873913288
0.2999999999999999,16,0.0100000000000000,Validation Loss,22,0.0615473873913288,0.1977825760841369
0.2999999999999999,16,0.0100000000000000,Training Loss,23,0.1895833760499954,0.0610836185514926
0.2999999999999999,16,0.0100000000000000,Validation Loss,23,0.0610836185514926,0.1895833760499954
0.2999999999999999,16,0.0100000000000000,Training Loss,24,0.1844584047794342,0.0622053481638431
0.2999999999999999,16,0.0100000000000000,Validation Loss,24,0.0622053481638431,0.1844584047794342
0.2999999999999999,16,0.0100000000000000,Training Loss,25,0.1790148466825485,0.0644489079713821
0.2999999999999999,16,0.0100000000000000,Validation Loss,25,0.0644489079713821,0.1790148466825485
0.2999999999999999,16,0.0100000000000000,Training Loss,26,0.1747082620859146,0.0672878473997116
0.2999999999999999,16,0.0100000000000000,Validation Loss,26,0.0672878473997116,0.1747082620859146
0.2999999999999999,16,0.0100000000000000,Training Loss,27,0.1732755601406097,0.0700953751802444
0.2999999999999999,16,0.0100000000000000,Validation Loss,27,0.0700953751802444,0.1732755601406097
0.2999999999999999,16,0.0100000000000000,Training Loss,28,0.1692185103893280,0.0721966996788978
0.2999999999999999,16,0.0100000000000000,Validation Loss,28,0.0721966996788978,0.1692185103893280
0.2999999999999999,16,0.0100000000000000,Training Loss,29,0.1657470911741256,0.0731045976281166
0.2999999999999999,16,0.0100000000000000,Validation Loss,29,0.0731045976281166,0.1657470911741256
0.2999999999999999,16,0.0100000000000000,Training Loss,30,0.1654526591300964,0.0726497024297714
0.2999999999999999,16,0.0100000000000000,Validation Loss,30,0.0726497024297714,0.1654526591300964
0.2999999999999999,16,0.0100000000000000,Training Loss,31,0.1616563200950622,0.0709627792239189
0.2999999999999999,16,0.0100000000000000,Validation Loss,31,0.0709627792239189,0.1616563200950622
0.2999999999999999,16,0.0100000000000000,Training Loss,32,0.1570796221494674,0.0682579055428505
0.2999999999999999,16,0.0100000000000000,Validation Loss,32,0.0682579055428505,0.1570796221494674
0.2999999999999999,16,0.0100000000000000,Training Loss,33,0.1503312289714813,0.0649153217673301
0.2999999999999999,16,0.0100000000000000,Validation Loss,33,0.0649153217673301,0.1503312289714813
0.2999999999999999,16,0.0100000000000000,R2 Score,N/A,0.9365000000000000,
0.2999999999999999,16,0.0100000000000000,MAE,N/A,0.1725000000000000,
0.2999999999999999,32,0.0010000000000000,Training Loss,1,1.1931641101837158,1.1613180637359619
0.2999999999999999,32,0.0010000000000000,Validation Loss,1,1.1613180637359619,1.1931641101837158
0.2999999999999999,32,0.0010000000000000,Training Loss,2,1.1657947301864624,1.1336797475814819
0.2999999999999999,32,0.0010000000000000,Validation Loss,2,1.1336797475814819,1.1657947301864624
0.2999999999999999,32,0.0010000000000000,Training Loss,3,1.1388059854507446,1.1067905426025391
0.2999999999999999,32,0.0010000000000000,Validation Loss,3,1.1067905426025391,1.1388059854507446
0.2999999999999999,32,0.0010000000000000,Training Loss,4,1.1122143268585205,1.0806370973587036
0.2999999999999999,32,0.0010000000000000,Validation Loss,4,1.0806370973587036,1.1122143268585205
0.2999999999999999,32,0.0010000000000000,Training Loss,5,1.0888960361480713,1.0551366806030271
0.2999999999999999,32,0.0010000000000000,Validation Loss,5,1.0551366806030271,1.0888960361480713
0.2999999999999999,32,0.0010000000000000,Training Loss,6,1.0638397932052612,1.0302537679672239
0.2999999999999999,32,0.0010000000000000,Validation Loss,6,1.0302537679672239,1.0638397932052612
0.2999999999999999,32,0.0010000000000000,Training Loss,7,1.0399377346038818,1.0059398412704468
0.2999999999999999,32,0.0010000000000000,Validation Loss,7,1.0059398412704468,1.0399377346038818
0.2999999999999999,32,0.0010000000000000,Training Loss,8,1.0179617404937744,0.9821524024009703
0.2999999999999999,32,0.0010000000000000,Validation Loss,8,0.9821524024009703,1.0179617404937744
0.2999999999999999,32,0.0010000000000000,Training Loss,9,0.9945361614227296,0.9588938355445862
0.2999999999999999,32,0.0010000000000000,Validation Loss,9,0.9588938355445862,0.9945361614227296
0.2999999999999999,32,0.0010000000000000,Training Loss,10,0.9730609655380248,0.9361572265625000
0.2999999999999999,32,0.0010000000000000,Validation Loss,10,0.9361572265625000,0.9730609655380248
0.2999999999999999,32,0.0010000000000000,Training Loss,11,0.9537240862846376,0.9139536023139954
0.2999999999999999,32,0.0010000000000000,Validation Loss,11,0.9139536023139954,0.9537240862846376
0.2999999999999999,32,0.0010000000000000,Training Loss,12,0.9315336942672729,0.8922806382179260
0.2999999999999999,32,0.0010000000000000,Validation Loss,12,0.8922806382179260,0.9315336942672729
0.2999999999999999,32,0.0010000000000000,Training Loss,13,0.9089278578758240,0.8711404800415039
0.2999999999999999,32,0.0010000000000000,Validation Loss,13,0.8711404800415039,0.9089278578758240
0.2999999999999999,32,0.0010000000000000,Training Loss,14,0.8889454603195190,0.8505248427391052
0.2999999999999999,32,0.0010000000000000,Validation Loss,14,0.8505248427391052,0.8889454603195190
0.2999999999999999,32,0.0010000000000000,Training Loss,15,0.8726428747177124,0.8303648233413696
0.2999999999999999,32,0.0010000000000000,Validation Loss,15,0.8303648233413696,0.8726428747177124
0.2999999999999999,32,0.0010000000000000,Training Loss,16,0.8487685918807983,0.8106155395507812
0.2999999999999999,32,0.0010000000000000,Validation Loss,16,0.8106155395507812,0.8487685918807983
0.2999999999999999,32,0.0010000000000000,Training Loss,17,0.8290355801582336,0.7912381291389465
0.2999999999999999,32,0.0010000000000000,Validation Loss,17,0.7912381291389465,0.8290355801582336
0.2999999999999999,32,0.0010000000000000,Training Loss,18,0.8107653260231018,0.7721669673919678
0.2999999999999999,32,0.0010000000000000,Validation Loss,18,0.7721669673919678,0.8107653260231018
0.2999999999999999,32,0.0010000000000000,Training Loss,19,0.7919410467147827,0.7533784508705139
0.2999999999999999,32,0.0010000000000000,Validation Loss,19,0.7533784508705139,0.7919410467147827
0.2999999999999999,32,0.0010000000000000,Training Loss,20,0.7729508876800537,0.7348483800888062
0.2999999999999999,32,0.0010000000000000,Validation Loss,20,0.7348483800888062,0.7729508876800537
0.2999999999999999,32,0.0010000000000000,Training Loss,21,0.7559271454811096,0.7165659070014954
0.2999999999999999,32,0.0010000000000000,Validation Loss,21,0.7165659070014954,0.7559271454811096
0.2999999999999999,32,0.0010000000000000,Training Loss,22,0.7375253438949585,0.6985094547271729
0.2999999999999999,32,0.0010000000000000,Validation Loss,22,0.6985094547271729,0.7375253438949585
0.2999999999999999,32,0.0010000000000000,Training Loss,23,0.7189005613327026,0.6806640028953552
0.2999999999999999,32,0.0010000000000000,Validation Loss,23,0.6806640028953552,0.7189005613327026
0.2999999999999999,32,0.0010000000000000,Training Loss,24,0.7040126323699951,0.6630002856254578
0.2999999999999999,32,0.0010000000000000,Validation Loss,24,0.6630002856254578,0.7040126323699951
0.2999999999999999,32,0.0010000000000000,Training Loss,25,0.6840955615043640,0.6454574465751648
0.2999999999999999,32,0.0010000000000000,Validation Loss,25,0.6454574465751648,0.6840955615043640
0.2999999999999999,32,0.0010000000000000,Training Loss,26,0.6669448614120483,0.6279690265655518
0.2999999999999999,32,0.0010000000000000,Validation Loss,26,0.6279690265655518,0.6669448614120483
0.2999999999999999,32,0.0010000000000000,Training Loss,27,0.6498365998268127,0.6105250120162964
0.2999999999999999,32,0.0010000000000000,Validation Loss,27,0.6105250120162964,0.6498365998268127
0.2999999999999999,32,0.0010000000000000,Training Loss,28,0.6343489885330200,0.5931673049926758
0.2999999999999999,32,0.0010000000000000,Validation Loss,28,0.5931673049926758,0.6343489885330200
0.2999999999999999,32,0.0010000000000000,Training Loss,29,0.6165485382080078,0.5759084820747375
0.2999999999999999,32,0.0010000000000000,Validation Loss,29,0.5759084820747375,0.6165485382080078
0.2999999999999999,32,0.0010000000000000,Training Loss,30,0.6005132794380188,0.5587604641914368
0.2999999999999999,32,0.0010000000000000,Validation Loss,30,0.5587604641914368,0.6005132794380188
0.2999999999999999,32,0.0010000000000000,Training Loss,31,0.5840015411376953,0.5417496562004089
0.2999999999999999,32,0.0010000000000000,Validation Loss,31,0.5417496562004089,0.5840015411376953
0.2999999999999999,32,0.0010000000000000,Training Loss,32,0.5686402320861816,0.5249065160751343
0.2999999999999999,32,0.0010000000000000,Validation Loss,32,0.5249065160751343,0.5686402320861816
0.2999999999999999,32,0.0010000000000000,Training Loss,33,0.5544512271881104,0.5082287788391113
0.2999999999999999,32,0.0010000000000000,Validation Loss,33,0.5082287788391113,0.5544512271881104
0.2999999999999999,32,0.0010000000000000,Training Loss,34,0.5361445546150208,0.4917306602001190
0.2999999999999999,32,0.0010000000000000,Validation Loss,34,0.4917306602001190,0.5361445546150208
0.2999999999999999,32,0.0010000000000000,Training Loss,35,0.5233219265937805,0.4754198789596557
0.2999999999999999,32,0.0010000000000000,Validation Loss,35,0.4754198789596557,0.5233219265937805
0.2999999999999999,32,0.0010000000000000,Training Loss,36,0.5069727897644043,0.4592997133731842
0.2999999999999999,32,0.0010000000000000,Validation Loss,36,0.4592997133731842,0.5069727897644043
0.2999999999999999,32,0.0010000000000000,Training Loss,37,0.4910732805728912,0.4433821737766266
0.2999999999999999,32,0.0010000000000000,Validation Loss,37,0.4433821737766266,0.4910732805728912
0.2999999999999999,32,0.0010000000000000,Training Loss,38,0.4763558208942413,0.4276730418205261
0.2999999999999999,32,0.0010000000000000,Validation Loss,38,0.4276730418205261,0.4763558208942413
0.2999999999999999,32,0.0010000000000000,Training Loss,39,0.4619086682796478,0.4121820628643036
0.2999999999999999,32,0.0010000000000000,Validation Loss,39,0.4121820628643036,0.4619086682796478
0.2999999999999999,32,0.0010000000000000,Training Loss,40,0.4480047523975372,0.3969247043132782
0.2999999999999999,32,0.0010000000000000,Validation Loss,40,0.3969247043132782,0.4480047523975372
0.2999999999999999,32,0.0010000000000000,Training Loss,41,0.4340729713439941,0.3819248974323272
0.2999999999999999,32,0.0010000000000000,Validation Loss,41,0.3819248974323272,0.4340729713439941
0.2999999999999999,32,0.0010000000000000,Training Loss,42,0.4203154444694519,0.3672134876251220
0.2999999999999999,32,0.0010000000000000,Validation Loss,42,0.3672134876251220,0.4203154444694519
0.2999999999999999,32,0.0010000000000000,Training Loss,43,0.4056898057460785,0.3528118431568146
0.2999999999999999,32,0.0010000000000000,Validation Loss,43,0.3528118431568146,0.4056898057460785
0.2999999999999999,32,0.0010000000000000,Training Loss,44,0.3906946778297424,0.3387430906295776
0.2999999999999999,32,0.0010000000000000,Validation Loss,44,0.3387430906295776,0.3906946778297424
0.2999999999999999,32,0.0010000000000000,Training Loss,45,0.3771850168704986,0.3250052332878113
0.2999999999999999,32,0.0010000000000000,Validation Loss,45,0.3250052332878113,0.3771850168704986
0.2999999999999999,32,0.0010000000000000,Training Loss,46,0.3660625219345093,0.3116078972816467
0.2999999999999999,32,0.0010000000000000,Validation Loss,46,0.3116078972816467,0.3660625219345093
0.2999999999999999,32,0.0010000000000000,Training Loss,47,0.3539406061172485,0.2985585629940033
0.2999999999999999,32,0.0010000000000000,Validation Loss,47,0.2985585629940033,0.3539406061172485
0.2999999999999999,32,0.0010000000000000,Training Loss,48,0.3422186970710754,0.2858436107635498
0.2999999999999999,32,0.0010000000000000,Validation Loss,48,0.2858436107635498,0.3422186970710754
0.2999999999999999,32,0.0010000000000000,Training Loss,49,0.3265778422355652,0.2734581530094147
0.2999999999999999,32,0.0010000000000000,Validation Loss,49,0.2734581530094147,0.3265778422355652
0.2999999999999999,32,0.0010000000000000,Training Loss,50,0.3183731734752655,0.2613976895809173
0.2999999999999999,32,0.0010000000000000,Validation Loss,50,0.2613976895809173,0.3183731734752655
0.2999999999999999,32,0.0010000000000000,Training Loss,51,0.3066624701023102,0.2496631443500518
0.2999999999999999,32,0.0010000000000000,Validation Loss,51,0.2496631443500518,0.3066624701023102
0.2999999999999999,32,0.0010000000000000,Training Loss,52,0.2961159944534302,0.2382640540599823
0.2999999999999999,32,0.0010000000000000,Validation Loss,52,0.2382640540599823,0.2961159944534302
0.2999999999999999,32,0.0010000000000000,Training Loss,53,0.2846514284610748,0.2272242754697799
0.2999999999999999,32,0.0010000000000000,Validation Loss,53,0.2272242754697799,0.2846514284610748
0.2999999999999999,32,0.0010000000000000,Training Loss,54,0.2732942104339599,0.2165690511465072
0.2999999999999999,32,0.0010000000000000,Validation Loss,54,0.2165690511465072,0.2732942104339599
0.2999999999999999,32,0.0010000000000000,Training Loss,55,0.2657163441181183,0.2063210755586624
0.2999999999999999,32,0.0010000000000000,Validation Loss,55,0.2063210755586624,0.2657163441181183
0.2999999999999999,32,0.0010000000000000,Training Loss,56,0.2569489777088165,0.1964986473321914
0.2999999999999999,32,0.0010000000000000,Validation Loss,56,0.1964986473321914,0.2569489777088165
0.2999999999999999,32,0.0010000000000000,Training Loss,57,0.2461874186992645,0.1871407330036163
0.2999999999999999,32,0.0010000000000000,Validation Loss,57,0.1871407330036163,0.2461874186992645
0.2999999999999999,32,0.0010000000000000,Training Loss,58,0.2399039268493652,0.1782423555850982
0.2999999999999999,32,0.0010000000000000,Validation Loss,58,0.1782423555850982,0.2399039268493652
0.2999999999999999,32,0.0010000000000000,Training Loss,59,0.2310511469841003,0.1698066741228103
0.2999999999999999,32,0.0010000000000000,Validation Loss,59,0.1698066741228103,0.2310511469841003
0.2999999999999999,32,0.0010000000000000,Training Loss,60,0.2250692099332809,0.1618341803550720
0.2999999999999999,32,0.0010000000000000,Validation Loss,60,0.1618341803550720,0.2250692099332809
0.2999999999999999,32,0.0010000000000000,Training Loss,61,0.2175058573484420,0.1543255299329757
0.2999999999999999,32,0.0010000000000000,Validation Loss,61,0.1543255299329757,0.2175058573484420
0.2999999999999999,32,0.0010000000000000,Training Loss,62,0.2101664394140243,0.1472728848457336
0.2999999999999999,32,0.0010000000000000,Validation Loss,62,0.1472728848457336,0.2101664394140243
0.2999999999999999,32,0.0010000000000000,Training Loss,63,0.2060014009475708,0.1406547129154205
0.2999999999999999,32,0.0010000000000000,Validation Loss,63,0.1406547129154205,0.2060014009475708
0.2999999999999999,32,0.0010000000000000,Training Loss,64,0.1983301043510437,0.1344608068466186
